Year,Month,Country,Model,Segment,Engine_Type, Price_Usd , Marketing_Spend_Usd ,Dealership_Count, Fuel_Price_Usd ,Gdp_Growth_Percent,Interest_Rate_Percent,Competition_Index,Units_Sold,Gross Revenue,Net Revenue
2018,Feb,Brazil,7 SERIES,Sedan,Petrol," $65,699.00 "," $463,532.00 ",267, $0.97 ,6.29,1.2,9,582," $38,236,818.00 "," $37,773,286.00 "
2022,Oct,China,5 SERIES,Sedan,Diesel," $82,691.00 "," $207,255.00 ",346, $0.97 ,6.29,1.2,7,1124," $92,944,684.00 "," $92,737,429.00 "
2022,Dec,Japan,X7,SUV,Diesel," $72,040.00 "," $406,004.00 ",144, $0.97 ,6.29,1.2,5,697," $50,211,880.00 "," $49,805,876.00 "
2019,Jul,Brazil,7 SERIES,Sedan,Electric," $92,986.00 "," $74,624.00 ",231, $0.97 ,6.29,1.2,7,704," $65,462,144.00 "," $65,387,520.00 "
2018,Aug,Japan,7 SERIES,Sedan,Hybrid," $73,762.00 "," $243,587.00 ",165, $0.97 ,6.29,1.2,9,332," $24,488,984.00 "," $24,245,397.00 "
2016,Feb,Brazil,5 SERIES,Sedan,Electric," $58,600.00 "," $284,784.00 ",151, $0.97 ,6.29,1.2,8,654," $38,324,400.00 "," $38,039,616.00 "
2017,May,India,X1,SUV,Diesel," $54,810.00 "," $96,705.00 ",167, $0.97 ,6.29,1.2,6,663," $36,339,030.00 "," $36,242,325.00 "
2017,Jan,China,I4,Sedan,Hybrid," $92,204.00 "," $139,326.00 ",335, $0.97 ,6.29,1.2,4,698," $64,358,392.00 "," $64,219,066.00 "
2018,Jul,Australia,3 SERIES,Sedan,Petrol," $55,085.00 "," $469,972.00 ",380, $0.97 ,6.29,1.2,1,880," $48,474,800.00 "," $48,004,828.00 "
2018,Aug,France,3 SERIES,Sedan,Hybrid," $81,854.00 "," $372,534.00 ",353, $0.97 ,6.29,1.2,6,887," $72,604,498.00 "," $72,231,964.00 "
2024,Jun,UK,X3,SUV,Diesel," $109,797.00 "," $118,369.00 ",271, $0.97 ,6.29,1.2,3,720," $79,053,840.00 "," $78,935,471.00 "
2019,May,China,X3,SUV,Petrol," $119,269.00 "," $251,893.00 ",292, $0.97 ,6.29,1.2,6,910," $108,534,790.00 "," $108,282,897.00 "
2018,Jun,Australia,3 SERIES,Sedan,Hybrid," $74,779.00 "," $321,733.00 ",347, $0.97 ,6.29,1.2,6,726," $54,289,554.00 "," $53,967,821.00 "
2024,Feb,USA,X5,SUV,Petrol," $91,207.00 "," $163,012.00 ",353, $0.97 ,6.29,1.2,4,821," $74,880,947.00 "," $74,717,935.00 "
2022,Jan,Brazil,3 SERIES,Sedan,Petrol," $68,980.00 "," $457,332.00 ",238, $0.97 ,6.29,1.2,2,710," $48,975,800.00 "," $48,518,468.00 "
2020,Jul,USA,X3,SUV,Diesel," $91,117.00 "," $385,325.00 ",385, $0.97 ,6.29,1.2,9,1036," $94,397,212.00 "," $94,011,887.00 "
2020,Jul,Australia,I7,Sedan,Petrol," $49,141.00 "," $225,858.00 ",289, $0.97 ,6.29,1.2,2,648," $31,843,368.00 "," $31,617,510.00 "
2022,Oct,China,X3,SUV,Electric," $44,344.00 "," $275,758.00 ",367, $0.97 ,6.29,1.2,3,783," $34,721,352.00 "," $34,445,594.00 "
2021,Nov,Brazil,X5,SUV,Diesel," $50,896.00 "," $173,711.00 ",299, $0.97 ,6.29,1.2,10,668," $33,998,528.00 "," $33,824,817.00 "
2024,Oct,UK,I4,Sedan,Electric," $64,813.00 "," $126,425.00 ",177, $0.97 ,6.29,1.2,1,570," $36,943,410.00 "," $36,816,985.00 "
2024,Feb,India,3 SERIES,Sedan,Petrol," $119,431.00 "," $473,502.00 ",56, $0.97 ,6.29,1.2,7,433," $51,713,623.00 "," $51,240,121.00 "
2022,Feb,Brazil,5 SERIES,Sedan,Electric," $100,679.00 "," $65,994.00 ",212, $0.97 ,6.29,1.2,1,614," $61,816,906.00 "," $61,750,912.00 "
2016,Jan,Brazil,I7,Sedan,Hybrid," $45,681.00 "," $161,915.00 ",223, $0.97 ,6.29,1.2,9,511," $23,342,991.00 "," $23,181,076.00 "
2023,Oct,China,7 SERIES,Sedan,Petrol," $107,903.00 "," $435,105.00 ",255, $0.97 ,6.29,1.2,1,891," $96,141,573.00 "," $95,706,468.00 "
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Model,Segment,,,,,,,,,,,,,,
X1,SUV,,,,,,,,,,,,,,
I4,Sedan,,,,,,,,,,,,,,
5 SERIES,Sedan,,,,,,,,,,,,,,
I7,Sedan,Electric,,,,,,,,,,,,,
X5,SUV,,,,,,,,,,,,,,
X7,SUV,,,,,,,,,,,,,,
3 SERIES,Sedan,,,,,,,,,,,,,,
7 SERIES,Sedan,,,,,,,,,,,,,,
X3,SUV,,,,,,,,,State,Revenue,Expense,,,
IX,SUV,Electric,,,,,,,,Seattle,70,20,,,
,,,,,,,,,,Berlin,85,55,,,
,,,,,,,,,,London,60,40,,,
,,,,,,,,,,Paris,35,60,,,
,,,,,,,,,,Tokyo,80,20,,,
